"2","Swift","PLCKERC030 G099.28+33.72","2012-10-21 12:46:02","2012-10-21 13:12:00","259.109","68.653","2012"
"2","Swift","NGC 0024","2012-10-21 13:12:02","2012-10-21 13:24:59","2.421","-24.919","2012"
"2","Swift","1 SMC Magic Window","2012-10-21 13:25:02","2012-10-21 13:38:00","13.524","-72.329","2012"
"2","Swift","Nova Mon 2012","2012-10-21 13:38:02","2012-10-21 13:50:00","99.939","5.893","2012"
"2","Swift","SN2010jl","2012-10-21 13:50:02","2012-10-21 14:19:56","145.737","9.510","2012"
"2","Swift","SDSSJ1730+6247","2012-10-21 14:20:01","2012-10-21 14:47:59","262.578","62.839","2012"
"2","Swift","NGC 0024","2012-10-21 14:48:02","2012-10-21 15:13:57","2.419","-24.919","2012"
"2","Swift","Nova Mon 2012","2012-10-21 15:14:02","2012-10-21 15:27:56","99.925","5.881","2012"
"2","Swift","Comet Garradd","2012-10-21 15:28:01","2012-10-21 15:40:00","151.793","-0.849","2012"
"2","Swift","Comet Garradd","2012-10-21 15:40:02","2012-10-21 15:55:58","151.882","-0.812","2012"
"2","Swift","Abell 2244 offset #2","2012-10-21 15:56:02","2012-10-21 16:11:59","255.667","34.882","2012"
"2","Swift","saa-cold-295-04","2012-10-21 16:12:02","2012-10-21 16:24:59","256.000","-4.985","2012"
"2","Swift","NGC 0024","2012-10-21 16:25:02","2012-10-21 16:54:57","2.488","-24.951","2012"
"2","Swift","SDSSJ2309+2135","2012-10-21 16:55:02","2012-10-21 17:02:59","347.455","21.573","2012"
"2","Swift","SN2010jl","2012-10-21 17:03:02","2012-10-21 17:32:57","145.733","9.542","2012"
"2","Swift","SDSSJ1730+6247","2012-10-21 17:33:02","2012-10-21 17:48:58","262.550","62.821","2012"
"2","Swift","saa-cold-295-05","2012-10-21 17:49:02","2012-10-21 18:11:57","255.463","-19.966","2012"
"2","Swift","NGC 0024","2012-10-21 18:12:02","2012-10-21 18:38:57","2.461","-24.952","2012"
"2","Swift","SN2010jl","2012-10-21 18:39:02","2012-10-21 19:08:56","145.729","9.488","2012"
"2","Swift","Abell 2244 offset #2","2012-10-21 19:09:01","2012-10-21 19:17:00","255.676","34.864","2012"
"2","Swift","swift_gal_survey_1744","2012-10-21 19:17:02","2012-10-21 19:28:58","270.810","-20.459","2012"
"2","Swift","saa-cold-295-06","2012-10-21 19:29:02","2012-10-21 19:55:00","272.273","-49.993","2012"
"2","Swift","NGC 0024","2012-10-21 19:55:02","2012-10-21 20:07:59","2.462","-24.955","2012"
"2","Swift","1 SMC Magic Window","2012-10-21 20:08:02","2012-10-21 20:16:01","13.457","-72.341","2012"
"2","Swift","LMC_Survey_73","2012-10-21 20:16:02","2012-10-21 20:23:56","84.043","-69.854","2012"
"2","Swift","1RXS_J054552.2+225248","2012-10-21 20:24:01","2012-10-21 20:40:58","86.492","22.868","2012"
"2","Swift","Abell 2244 offset #2","2012-10-21 20:41:02","2012-10-21 20:49:58","255.652","34.851","2012"
"2","Swift","swift_gal_survey_1741","2012-10-21 20:50:02","2012-10-21 21:00:00","271.683","-21.240","2012"
"2","Swift","swift_gal_survey_1742","2012-10-21 21:00:02","2012-10-21 21:07:57","271.939","-21.396","2012"
"2","Swift","saa-cold-295-07","2012-10-21 21:08:02","2012-10-21 21:35:59","292.484","-69.983","2012"
"2","Swift","1 SMC Magic Window","2012-10-21 21:36:02","2012-10-21 21:52:00","13.468","-72.355","2012"
"2","Swift","LMC_Survey_73","2012-10-21 21:52:02","2012-10-21 22:00:01","84.049","-69.860","2012"
"2","Swift","1RXS_J054552.2+225248","2012-10-21 22:00:02","2012-10-21 22:16:57","86.495","22.872","2012"
"2","Swift","Abell 2244 offset #2","2012-10-21 22:17:02","2012-10-21 22:29:58","255.664","34.850","2012"
"2","Swift","swift_gal_survey_1743","2012-10-21 22:30:02","2012-10-21 22:39:59","272.215","-21.513","2012"
"2","Swift","swift_gal_survey_1746","2012-10-21 22:40:02","2012-10-21 22:49:00","271.301","-20.743","2012"
"2","Swift","saa-cold-295-08","2012-10-21 22:49:02","2012-10-21 23:17:00","316.862","-79.976","2012"
"2","Swift","1 SMC Magic Window","2012-10-21 23:17:02","2012-10-21 23:28:59","13.464","-72.361","2012"
"2","Swift","1RXS_J052403.2+192241","2012-10-21 23:29:02","2012-10-21 23:53:01","81.021","19.359","2012"
"2","Swift","Abell 2244 offset #2","2012-10-21 23:53:02","2012-10-22 00:22:59","255.662","34.847","2012"
"2","Swift","PLCKERC030 G014.91-68.54","2012-10-22 00:23:02","2012-10-22 00:31:59","348.677","-31.621","2012"
"2","Swift","saa-cold-296-00","2012-10-22 00:32:02","2012-10-22 00:56:59","57.524","-79.990","2012"
"2","Swift","SN1987A","2012-10-22 00:57:02","2012-10-22 01:13:01","83.871","-69.257","2012"
"2","Swift","1RXS_J052856.6+170307","2012-10-22 01:13:02","2012-10-22 01:29:59","82.262","17.043","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 01:30:02","2012-10-22 01:38:57","255.658","34.850","2012"
"2","Swift","swift_gal_survey_1915","2012-10-22 01:39:02","2012-10-22 01:45:58","274.942","-15.012","2012"
"2","Swift","swift_gal_survey_1947","2012-10-22 01:46:02","2012-10-22 01:55:00","274.842","-13.408","2012"
"2","Swift","swift_gal_survey_1948","2012-10-22 01:55:02","2012-10-22 02:03:58","275.100","-13.542","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 02:04:02","2012-10-22 02:14:00","13.459","-72.322","2012"
"2","Swift","saa-cold-296-01","2012-10-22 02:14:02","2012-10-22 02:36:58","357.374","54.964","2012"
"2","Swift","1RXS_J034044.4+513807","2012-10-22 02:37:02","2012-10-22 02:48:59","55.189","51.607","2012"
"2","Swift","1RXS_J052856.6+170307","2012-10-22 02:49:02","2012-10-22 03:05:58","82.238","17.063","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 03:06:02","2012-10-22 03:14:57","255.642","34.849","2012"
"2","Swift","swift_gal_survey_1943","2012-10-22 03:15:02","2012-10-22 03:25:57","275.494","-14.030","2012"
"2","Swift","swift_gal_survey_1951","2012-10-22 03:26:02","2012-10-22 03:35:00","275.862","-13.930","2012"
"2","Swift","3C454.3","2012-10-22 03:35:02","2012-10-22 03:48:58","343.439","16.148","2012"
"2","Swift","SN1987A","2012-10-22 03:49:02","2012-10-22 03:56:57","83.843","-69.265","2012"
"2","Swift","saa-cold-296-02","2012-10-22 03:57:02","2012-10-22 04:16:57","102.320","-69.990","2012"
"2","Swift","1RXS_J073727.1+594143","2012-10-22 04:17:02","2012-10-22 04:41:59","114.349","59.692","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 04:42:02","2012-10-22 04:51:01","255.685","34.853","2012"
"2","Swift","swift_gal_survey_1944","2012-10-22 04:51:02","2012-10-22 05:01:57","275.745","-14.162","2012"
"2","Swift","swift_gal_survey_1945","2012-10-22 05:02:02","2012-10-22 05:10:57","275.974","-14.307","2012"
"2","Swift","3C454.3","2012-10-22 05:11:02","2012-10-22 05:22:58","343.446","16.144","2012"
"2","Swift","NGC 1097","2012-10-22 05:23:02","2012-10-22 05:41:00","41.574","-30.231","2012"
"2","Swift","saa-cold-296-03","2012-10-22 05:41:02","2012-10-22 05:51:57","118.259","-64.983","2012"
"2","Swift","BZBJ0946+0104","2012-10-22 05:52:02","2012-10-22 06:17:57","146.596","1.078","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 06:18:02","2012-10-22 06:32:01","255.696","34.862","2012"
"2","Swift","swift_gal_survey_1946","2012-10-22 06:32:02","2012-10-22 06:42:57","276.252","-14.418","2012"
"2","Swift","SN 2009ip","2012-10-22 06:43:02","2012-10-22 07:02:00","335.760","-28.930","2012"
"2","Swift","SN1987A","2012-10-22 07:02:02","2012-10-22 07:15:57","83.870","-69.247","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 07:16:02","2012-10-22 07:28:59","13.503","-72.355","2012"
"2","Swift","1RXS_J053501.1+645046","2012-10-22 07:29:02","2012-10-22 07:53:59","83.750","64.780","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 07:54:02","2012-10-22 08:03:01","255.694","34.851","2012"
"2","Swift","Swift J174510.8-262411","2012-10-22 08:03:02","2012-10-22 08:21:00","266.313","-26.385","2012"
"2","Swift","GALACTIC CENTER","2012-10-22 08:21:02","2012-10-22 08:37:58","266.375","-28.985","2012"
"2","Swift","ESO 243-49","2012-10-22 08:38:02","2012-10-22 08:56:59","17.616","-46.067","2012"
"2","Swift","1 SMC Magic Window","2012-10-22 08:57:02","2012-10-22 09:05:01","13.517","-72.318","2012"
"2","Swift","SDSS J093625.43+394933.7","2012-10-22 09:05:02","2012-10-22 09:30:56","144.123","39.837","2012"
"2","Swift","Abell 2244 offset #2","2012-10-22 09:31:01","2012-10-22 09:44:00","255.678","34.859","2012"
